College,Fraternity Name,Instagram Handle
"University of California, Riverside","",""
"University of California, Riverside","",""
"University of California, Riverside","",""
"University of California, Riverside","",""
"University of California, Riverside","",""
"University of California, Riverside","",""
"University of California, Riverside","",""
"University of California, San Diego","",""
"University of California, San Diego","",""
"University of California, San Diego","",""
"University of California, San Diego","",""
"University of California, San Diego","",""
"University of California, San Diego","",""
"University of California, San Diego","",""
"University of California, San Diego","",""
"University of California, San Diego","",""
"University of California, San Diego","",""
"University of California, San Diego","",""
"University of California, San Diego","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Barbara","",""
"University of California, Santa Cruz","",""
"University of California, Santa Cruz","",""
"University of California, Santa Cruz","",""
"University of California, Santa Cruz","",""
"University of California, Santa Cruz","",""
"University of California, Santa Cruz","",""
"University of Central Arkansas","",""
"University of Central Arkansas","",""
"University of Central Arkansas","",""
"University of Central Arkansas","",""
"University of Central Arkansas","",""
"University of Central Arkansas","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","Sigma Chi",""
"University of Central Florida","Theta Chi",""
"University of Central Florida","Kappa Sigma",""
"University of Central Florida","Tau Kappa Epsilon",""
"University of Central Florida","Delta Tau Delta",""
"University of Central Florida","Phi Gamma Delta",""
"University of Central Florida","Sigma Pi",""
"University of Central Florida","",""
"University of Central Florida","Iota Phi Theta",""
"University of Central Florida","Phi Delta Theta",""
"University of Central Florida","Sigma Alpha Epsilon",""
"University of Central Florida","Pi Kappa Phi",""
"University of Central Florida","Delta Upsilon",""
"University of Central Florida","Alpha Epsilon Pi",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","",""
"University of Central Florida","Kappa Alpha Psi",""
"University of Central Florida","",""
"University of Central Florida","Sigma Nu",""
"University of Central Florida","",""
"University of Central Florida","Pi Kappa Alpha",""
"University of Central Florida","Delta Sigma Phi",""
"University of Central Florida","Zeta Beta Tau",""
"University of Central Florida","Alpha Tau Omega",""
"University of Chicago","",""
"University of Chicago","",""
"University of Chicago","",""
"University of Chicago","",""
"University of Chicago","",""
"University of Chicago","",""
"University of Chicago","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Cincinnati","",""
"University of Colorado Boulder","Sigma Chi","@cubuffssigmachi"
"University of Colorado-Boulder","Sigma Chi",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","Sigma Chi",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Connecticut","",""
"University of Dayton","",""
"University of Dayton","",""
"University of Dayton","",""
"University of Dayton","",""
"University of Dayton","",""
"University of Dayton","",""
"University of Dayton","",""
"University of Dayton","",""
"University of Dayton","",""
"University of Dayton","",""
"University of Dayton","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","Sigma Chi",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Delaware","",""
"University of Denver","",""
"University of Denver","",""
"University of Denver","Sigma Chi",""
"University of Denver","",""
"University of Denver","",""
"University of Denver","",""
"University of Denver","",""
"University of Denver","",""
"University of Detroit Mercy","",""
"University of Detroit Mercy","",""
"University of Detroit Mercy","",""
"University of Detroit Mercy","",""
"University of Dubuque","",""
"University of Evansville","",""
"University of Evansville","",""
"University of Evansville","",""
"University of Evansville","",""
"University of Findlay","",""
"University of Findlay","",""
"University of Florida","",""
"University of Florida","Sigma Chi","@ufsigmachi"
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","Alpha Epsilon Pi",""
"University of Florida","Sigma Alpha Epsilon",""
"University of Florida","Alpha Delta Phi",""
"University of Florida","Phi Gamma Delta",""
"University of Florida","Chi Phi",""
"University of Florida","Pi Kappa Alpha",""
"University of Florida","Kappa Alpha Order",""
"University of Florida","",""
"University of Florida","Theta Delta Chi",""
"University of Florida","Delta Tau Delta",""
"University of Florida","Theta Chi",""
"University of Florida","Phi Kappa Tau",""
"University of Florida","Kappa Sigma",""
"University of Florida","",""
"University of Florida","Phi Kappa Psi",""
"University of Florida","Phi Sigma Kappa",""
"University of Florida","Lambda Chi Alpha",""
"University of Florida","Zeta Beta Tau",""
"University of Florida","Alpha Tau Omega",""
"University of Florida","Phi Delta Theta",""
"University of Florida","Sigma Pi",""
"University of Florida","Pi Kappa Phi",""
"University of Florida","Sigma Phi Epsilon",""
"University of Florida","Beta Theta Pi",""
"University of Florida","",""
"University of Florida","Tau Kappa Epsilon",""
"University of Florida","Kappa Alpha Psi",""
"University of Florida","Sigma Beta Rho",""
"University of Florida","Sigma Nu",""
"University of Florida","",""
"University of Florida","Iota Phi Theta",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Florida","",""
"University of Georgia","Tau Kappa Epsilon",""
"University of Georgia","",""
"University of Georgia","","@chiomega_uga"
"University of Georgia","","@tridelta_uga"
"University of Georgia","Sigma Phi Epsilon","@sigep_uga"
"University of Georgia","Phi Gamma Delta",""
"University of Georgia","",""
"University of Georgia","Kappa Alpha Order",""
"University of Georgia","Alpha Gamma Rho",""
"University of Georgia","Phi Kappa Theta",""
"University of Georgia","Alpha Tau Omega",""
"University of Georgia","Delta Sigma Phi",""
"University of Georgia","Theta Chi",""
"University of Georgia","Pi Kappa Phi",""
"University of Georgia","Beta Theta Pi",""
"University of Georgia","Delta Tau Delta",""
"University of Georgia","Sigma Pi",""
"University of Georgia","Chi Phi",""
"University of Georgia","",""
"University of Georgia","Pi Kappa Alpha",""
"University of Georgia","Kappa Sigma",""
"University of Georgia","Chi Psi",""
"University of Georgia","Lambda Chi Alpha",""
"University of Georgia","Sigma Alpha Epsilon",""
"University of Georgia","Phi Kappa Tau",""
"University of Georgia","Phi Delta Theta",""
"University of Georgia","Delta Kappa Epsilon",""
"University of Georgia","Alpha Epsilon Pi",""
"University of Georgia","Alpha Kappa Lambda",""
"University of Georgia","Kappa Alpha Psi",""
"University of Georgia","Phi Kappa Psi",""
"University of Georgia","",""
"University of Georgia","Sigma Beta Rho",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","Sigma Chi","@ugasigmachi"
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","",""
"University of Georgia","Sigma Nu","@sigmanu_uga"
"University of Hartford","",""
"University of Hartford","",""
"University of Hartford","",""
"University of Hartford","",""
"University of Hartford","",""
"University of Hartford","",""
"University of Houston","",""
"University of Houston","",""
"University of Houston","",""
"University of Houston","",""
"University of Houston","",""
"University of Houston","Sigma Chi",""
"University of Houston","",""
"University of Houston","",""
"University of Houston","",""
"University of Houston","",""
"University of Houston","",""
"University of Houston","",""
"University of Houston","",""
"University of Houston","",""
"University of Houston","",""
"University of Houston","",""
"University of Idaho","Sigma Chi",""
"University of Idaho","",""
"University of Idaho","",""
"University of Idaho","",""
"University of Idaho","",""
"University of Idaho","",""
"University of Idaho","",""
"University of Idaho","",""
"University of Idaho","",""
"University of Idaho","",""
"University of Idaho","",""
"University of Idaho","",""
"University of Illinois","Alpha Sigma Phi",""
"University of Illinois","Phi Gamma Delta",""
"University of Illinois","Phi Delta Theta",""
"University of Illinois","Kappa Sigma",""
"University of Illinois","FarmHouse",""
"University of Illinois","Delta Upsilon",""
"University of Illinois","Delta Kappa Epsilon",""
"University of Illinois","Theta Delta Chi",""
"University of Illinois","Chi Psi",""
"University of Illinois","Beta Theta Pi",""
"University of Illinois","Beta Sigma Psi",""
"University of Illinois","Alpha Tau Omega",""
"University of Illinois","",""
"University of Illinois","Acacia",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","Sigma Chi",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","Zeta Psi",""
"University of Illinois","Zeta Beta Tau",""
"University of Illinois","Triangle",""
"University of Illinois","Theta Xi",""
"University of Illinois","Theta Chi",""
"University of Illinois","Tau Kappa Epsilon",""
"University of Illinois","Sigma Phi Epsilon",""
"University of Illinois","Sigma Phi Delta",""
"University of Illinois","Sigma Nu",""
"University of Illinois","Sigma Alpha Mu",""
"University of Illinois","Sigma Alpha Epsilon",""
"University of Illinois","Psi Upsilon",""
"University of Illinois","Pi Kappa Phi",""
"University of Illinois","Pi Kappa Alpha",""
"University of Illinois","Phi Sigma Kappa",""
"University of Illinois","Phi Kappa Tau",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","",""
"University of Illinois","Alpha Delta Phi",""
"University of Illinois","Alpha Epsilon Pi",""
"University of Illinois","Alpha Gamma Rho",""
"University of Illinois","Phi Kappa Psi",""
"University of Illinois Urbana-Champaign","Sigma Chi","@uiucsigmachi"
"University of Iowa","Delta Tau Delta",""
"University of Iowa","Lambda Chi Alpha",""
"University of Iowa","Pi Kappa Phi",""
"University of Iowa","Sigma Phi Epsilon",""
"University of Iowa","Alpha Epsilon Pi",""
"University of Iowa","Phi Kappa Psi",""
"University of Iowa","Tau Kappa Epsilon",""
"University of Iowa","Delta Upsilon",""
"University of Iowa","Beta Theta Pi",""
"University of Iowa","Phi Gamma Delta",""
"University of Iowa","Sigma Pi",""
"University of Iowa","Delta Chi",""
"University of Iowa","Sigma Chi","@uiowasigmachi"
"University of Iowa","Alpha Tau Omega",""
"University of Iowa","Pi Kappa Alpha",""
"University of Iowa","Sigma Alpha Epsilon",""
"University of Iowa","Alpha Sigma Phi",""
"University of Jacksonville","Sigma Chi",""
"University of Kansas","Sigma Chi","@sigmachi_ku"
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","Sigma Chi","@uk_sigmachi"
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of Kentucky","",""
"University of La Verne","",""
"University of La Verne","",""
"University of La Verne","",""
"University of La Verne","",""
"University of La Verne","",""
"University of Louisiana at Lafayette","",""
"University of Louisiana at Lafayette","",""
"University of Louisiana at Lafayette","",""
"University of Louisiana at Lafayette","",""
"University of Louisiana at Lafayette","",""
"University of Louisiana at Lafayette","",""
"University of Louisiana at Lafayette","",""
"University of Louisiana at Lafayette","",""
"University of Louisiana at Lafayette","",""
"University of Louisiana at Lafayette","",""
"University of Louisiana at Monroe","",""
"University of Louisiana at Monroe","",""
"University of Louisiana at Monroe","",""
"University of Louisiana at Monroe","",""
"University of Louisiana at Monroe","",""
"University of Louisiana at Monroe","",""
"University of Louisiana at Monroe","",""
"University of Louisiana at Monroe","",""
"University of Louisiana-Lafayette","Sigma Chi",""
"University of Louisville","",""
"University of Louisville","",""
"University of Louisville","",""
"University of Louisville","",""
"University of Louisville","",""
"University of Louisville","",""
"University of Louisville","Sigma Chi",""
"University of Louisville","",""
"University of Louisville","",""
"University of Louisville","",""
"University of Louisville","",""
"University of Louisville","",""
"University of Louisville","",""
"University of Louisville","",""
"University of Maine","",""
"University of Maine","",""
"University of Maine","",""
"University of Maine","",""
"University of Maine","",""
"University of Maine","",""
"University of Maine","",""
"University of Maine","",""
"University of Maine","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Mary","",""
"University of Maryland","Sigma Chi",""
"University of Maryland Eastern Shore","",""
"University of Maryland, Baltimore County","",""
"University of Maryland, Baltimore County","",""
"University of Maryland, Baltimore County","",""
"University of Maryland, Baltimore County","",""
"University of Maryland, Baltimore County","",""
"University of Maryland, Baltimore County","",""
"University of Maryland, Baltimore County","",""
"University of Maryland, Baltimore County","",""
"University of Maryland, Baltimore County","",""
"University of Massachusetts Dartmouth","",""
"University of Massachusetts Dartmouth","",""
"University of Massachusetts Lowell","",""
"University of Massachusetts Lowell","",""
"University of Memphis","",""
"University of Memphis","",""
"University of Memphis","",""
"University of Memphis","",""
"University of Memphis","",""
"University of Memphis","",""
"University of Memphis","",""
"University of Memphis","",""
"University of Memphis","",""
"University of Memphis","",""
"University of Memphis","",""
"University of Memphis","Sigma Chi",""
"University of Miami","Sigma Chi","@sigmachi_umiami"
"University of Miami","Alpha Sigma Phi",""
"University of Miami","Tau Kappa Epsilon",""
"University of Miami","Pi Kappa Alpha",""
"University of Miami","Kappa Sigma",""
"University of Miami","Zeta Beta Tau",""
"University of Miami","Alpha Epsilon Pi",""
"University of Miami","Theta Chi",""
"University of Miami","Sigma Alpha Epsilon",""
"University of Miami","Pi Kappa Phi",""
"University of Miami","Phi Delta Theta",""
"University of Miami","Lambda Chi Alpha",""
"University of Miami","Beta Theta Pi",""
"University of Michigan","Kappa Sigma",""
"University of Michigan","Delta Tau Delta",""
"University of Michigan","Delta Sigma Phi",""
"University of Michigan","Theta Delta Chi",""
"University of Michigan","Chi Phi",""
"University of Michigan","Alpha Sigma Phi",""
"University of Michigan","Alpha Delta Phi",""
"University of Michigan","Sigma Chi","@michigansigmachi"
"University of Michigan","",""
"University of Michigan","",""
"University of Michigan","Triangle",""
"University of Michigan","Theta Xi",""
"University of Michigan","Tau Kappa Epsilon",""
"University of Michigan","Sigma Phi Epsilon",""
"University of Michigan","Sigma Nu",""
"University of Michigan","Sigma Alpha Mu",""
"University of Michigan","Sigma Alpha Epsilon",""
"University of Michigan","Psi Upsilon",""
"University of Michigan","Pi Kappa Alpha",""
"University of Michigan","Phi Gamma Delta",""
"University of Michigan","Phi Delta Theta",""
"University of Michigan","Lambda Chi Alpha",""
"University of Michigan","",""
"University of Michigan","",""
"University of Michigan","",""
"University of Michigan","",""
"University of Michigan","Zeta Beta Tau",""
"University of Michigan","",""
"University of Michigan","",""
"University of Michigan","Delta Chi",""
"University of Michigan","",""
"University of Michigan","",""
"University of Michigan","Phi Sigma Kappa",""
"University of Michigan","",""
"University of Michigan","",""
"University of Michigan","",""
"University of Michigan","",""
"University of Michigan","",""
"University of Michigan","",""
"University of Minnesota","Sigma Chi","@umnsigmachi"
"University of Minnesota Duluth","",""
"University of Minnesota Duluth","",""
"University of Minnesota Duluth","",""
"University of Minnesota Duluth","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","Sigma Chi","@olemisssigmachi"
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Mississippi","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri","",""
"University of Missouri-Columbia","Sigma Chi",""
"University of Montana","",""
"University of Montana","",""
"University of Montana","",""
"University of Montana","Sigma Chi",""
"University of Montana","",""
"University of Montevallo","",""
"University of Montevallo","",""
"University of Montevallo","",""
"University of Montevallo","",""
"University of Montevallo","",""
"University of Montevallo","",""
"University of Montevallo","",""
"University of Montevallo","",""
"University of Mount Union","",""
"University of Mount Union","",""
"University of Mount Union","",""
"University of Nebraska","",""
"University of Nebraska","Acacia",""
"University of Nebraska","Phi Kappa Tau",""
"University of Nebraska","Sigma Alpha Epsilon",""
"University of Nebraska","Sigma Chi",""
"University of Nebraska","Kappa Sigma",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska","",""
"University of Nebraska-Lincoln","Sigma Chi","@nebraskasigmachi"
"University of Nevada Reno","",""
"University of Nevada Reno","",""
"University of Nevada Reno","",""
"University of Nevada Reno","",""
"University of Nevada Reno","",""
"University of Nevada Reno","",""
"University of Nevada Reno","",""
"University of Nevada Reno","",""
"University of New Hampshire","",""
"University of New Hampshire","",""
"University of New Hampshire","Sigma Chi",""
"University of New Hampshire","",""
"University of New Hampshire","",""
"University of New Hampshire","",""
"University of New Hampshire","",""
"University of New Hampshire","",""
"University of New Hampshire","",""
"University of New Haven","Sigma Chi",""
"University of New Mexico","",""
"University of New Mexico","",""
"University of New Mexico","",""
"University of New Mexico","Sigma Chi",""
"University of New Mexico","",""
"University of New Mexico","",""
"University of New Orleans","",""
"University of New Orleans","",""
"University of New Orleans","",""
"University of New Orleans","",""
"University of New Orleans","",""
"University of New Orleans","",""
"University of New Orleans","",""
"University of North Alabama","",""
"University of North Alabama","",""
"University of North Alabama","",""
"University of North Alabama","",""
"University of North Alabama","",""
"University of North Alabama","",""
"University of North Alabama","",""
"University of North Alabama","Sigma Chi",""
"University of North Carolina","Sigma Chi",""
"University of North Carolina at Asheville","",""
"University of North Carolina at Asheville","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","",""
"University of North Carolina at Chapel Hill","Sigma Chi","@sigmachiunc"
"University of North Carolina at Charlotte","",""
"University of North Carolina at Charlotte","",""
"University of North Carolina at Charlotte","",""
"University of North Carolina at Charlotte","",""
"University of North Carolina at Charlotte","",""
"University of North Carolina at Charlotte","",""
"University of North Carolina at Charlotte","",""
"University of North Carolina at Charlotte","",""
"University of North Carolina at Charlotte","",""
"University of North Carolina at Charlotte","",""
"University of North Carolina at Charlotte","",""
"University of North Carolina at Charlotte","",""
"University of North Carolina at Charlotte","",""
"University of North Carolina at Pembroke","",""
"University of North Carolina at Pembroke","",""
"University of North Carolina at Pembroke","",""
"University of North Carolina at Pembroke","",""
"University of North Carolina at Pembroke","",""
"University of North Carolina at Pembroke","",""
"University of North Carolina at Pembroke","",""
"University of North Dakota","",""
"University of North Dakota","",""
"University of North Dakota","Sigma Chi",""
"University of North Dakota","",""
"University of North Dakota","",""
"University of North Dakota","",""
"University of North Dakota","",""
"University of North Dakota","",""
"University of North Florida","",""
"University of North Florida","",""
"University of North Florida","Alpha Tau Omega",""
"University of North Florida","Chi Phi",""
"University of North Florida","",""
"University of North Florida","Kappa Alpha Order",""
"University of North Florida","Pi Kappa Alpha",""
"University of North Florida","Theta Chi",""
"University of North Florida","Kappa Sigma",""
"University of North Florida","",""
"University of North Florida","",""
"University of North Florida","",""
"University of North Florida","",""
"University of North Florida","",""
"University of North Florida","",""
"University of North Florida","Lambda Chi Alpha",""
"University of North Florida","Sigma Alpha Epsilon",""
"University of North Florida","Sigma Chi",""
"University of North Florida","Delta Sigma Phi",""
"University of North Florida","",""
"University of North Florida","Alpha Sigma Phi",""
"University of North Florida","",""
"University of North Florida","",""
"University of North Florida","",""
"University of North Georgia","",""
"University of North Georgia","",""
"University of North Georgia","",""
"University of North Georgia","",""
"University of North Georgia","",""
"University of North Georgia","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","Sigma Chi",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of North Texas","",""
"University of Northern Colorado","",""
"University of Northern Colorado","",""
"University of Northern Colorado","",""
"University of Northern Colorado","",""
"University of Northern Colorado","",""
"University of Northern Colorado","",""
"University of Northern Iowa","",""
"University of Northern Iowa","",""
"University of Northern Iowa","",""
"University of Northern Iowa","",""
"University of Northern Iowa","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","Sigma Chi","@ousigmachi"
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oklahoma","",""
"University of Oregon","Sigma Chi","@uosigmachi"
"University of Ottawa","Sigma Chi",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pennsylvania","",""
"University of Pittsburgh","Theta Chi",""
"University of Pittsburgh","Pi Kappa Alpha",""
"University of Pittsburgh","Sigma Alpha Epsilon",""
"University of Pittsburgh","Sigma Chi",""
"University of Pittsburgh","Tau Kappa Epsilon",""
"University of Pittsburgh","Delta Sigma Phi",""
"University of Puget Sound","Sigma Chi",""
"University of Rhode Island","Sigma Chi",""
"University of Richmond","",""
"University of Richmond","",""
"University of Richmond","",""
"University of Richmond","",""
"University of Richmond","",""
"University of Richmond","",""
"University of Richmond","",""
"University of Richmond","",""
"University of Richmond","",""
"University of Rochester","Sigma Chi",""
"University of Rochester","",""
"University of Rochester","",""
"University of Rochester","",""
"University of Rochester","",""
"University of Rochester","",""
"University of Rochester","",""
"University of Rochester","",""
"University of Rochester","",""
"University of Rochester","",""
"University of Rochester","",""
"University of Rochester","",""
"University of Saint Joseph","",""
"University of Saint Joseph","",""
"University of Saint Joseph","",""
"University of Saint Joseph","",""
"University of San Diego","",""
"University of San Diego","",""
"University of San Diego","",""
"University of San Diego","",""
"University of San Diego","",""
"University of San Diego","",""
"University of San Diego","",""
"University of San Diego","",""
"University of San Diego","",""
"University of San Francisco","",""
"University of San Francisco","",""
"University of San Francisco","",""
"University of San Francisco","",""
"University of San Francisco","",""
"University of San Francisco","",""
"University of San Francisco","",""
"University of South Alabama","",""
"University of South Alabama","",""
"University of South Alabama","",""
"University of South Alabama","",""
"University of South Alabama","",""
"University of South Alabama","",""
"University of South Alabama","",""
"University of South Alabama","",""
"University of South Alabama","",""
"University of South Alabama","Sigma Chi",""
"University of South Carolina","",""
"University of South Carolina","Pi Kappa Alpha",""
"University of South Carolina","",""
"University of South Carolina","",""
"University of South Carolina","",""
"University of South Carolina","",""
"University of South Carolina","",""
"University of South Carolina","Delta Tau Delta",""
"University of South Carolina","Phi Kappa Tau",""
"University of South Carolina","Sigma Chi","@uscsigmachi"
"University of South Carolina","",""
"University of South Carolina","",""
"University of South Dakota","",""
"University of South Dakota","",""
